date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-12-02,SKU0167,41,0,10.0,39
2024-12-09,SKU0167,21,49,10.0,39
2024-12-16,SKU0167,49,0,10.0,39
2024-12-23,SKU0167,29,55,10.0,39
2024-12-30,SKU0167,1,55,10.0,39
2025-01-06,SKU0167,21,55,10.0,39
2025-01-13,SKU0167,0,55,10.0,39
2025-01-20,SKU0167,32,52,10.0,39
2025-01-27,SKU0167,8,52,10.0,39
2025-02-03,SKU0167,36,50,10.0,39
2025-02-10,SKU0167,18,50,10.0,39
2025-02-17,SKU0167,49,0,10.0,39
2025-02-24,SKU0167,25,53,10.0,39
2025-03-03,SKU0167,57,0,10.0,39
2025-03-10,SKU0167,40,0,10.0,39
2025-03-17,SKU0167,19,50,10.0,39
2025-03-24,SKU0167,52,0,10.0,39
2025-03-31,SKU0167,38,49,10.0,39
2025-04-07,SKU0167,24,49,10.0,39
2025-04-14,SKU0167,52,0,10.0,39
2025-04-21,SKU0167,28,51,10.0,39
2025-04-28,SKU0167,7,51,10.0,39
2025-05-05,SKU0167,30,53,10.0,39
2025-05-12,SKU0167,4,53,10.0,39
2025-05-19,SKU0167,42,0,10.0,39
2025-05-26,SKU0167,15,52,10.0,39
2025-06-02,SKU0167,53,0,10.0,39
2025-06-09,SKU0167,30,53,10.0,39
2025-06-16,SKU0167,8,53,10.0,39
2025-06-23,SKU0167,48,0,10.0,39
2025-06-30,SKU0167,29,51,10.0,39
2025-07-07,SKU0167,12,51,10.0,39
2025-07-14,SKU0167,42,0,10.0,39
2025-07-21,SKU0167,32,49,10.0,39
2025-07-28,SKU0167,63,0,10.0,39
2025-08-04,SKU0167,27,53,10.0,39
2025-08-11,SKU0167,0,53,10.0,39
2025-08-18,SKU0167,44,0,10.0,39
2025-08-25,SKU0167,31,50,10.0,39
2025-09-01,SKU0167,68,0,10.0,39
2025-09-08,SKU0167,49,0,10.0,39
2025-09-15,SKU0167,34,50,10.0,39
2025-09-22,SKU0167,25,50,10.0,39
2025-09-29,SKU0167,57,0,10.0,39
2025-10-06,SKU0167,30,52,10.0,39
2025-10-13,SKU0167,12,52,10.0,39
2025-10-20,SKU0167,30,50,10.0,39
2025-10-27,SKU0167,0,50,10.0,39
2025-11-03,SKU0167,33,50,10.0,39
2025-11-10,SKU0167,13,50,10.0,39
2025-11-17,SKU0167,52,0,10.0,39
2025-11-24,SKU0167,35,50,10.0,39
2025-12-01,SKU0167,13,50,10.0,39
2025-12-08,SKU0167,47,0,10.0,39
2025-12-15,SKU0167,34,50,10.0,39
2025-12-22,SKU0167,28,50,10.0,39
2025-12-29,SKU0167,68,0,10.0,39
2024-01-01,SKU0168,126,105,26.0,150
2024-01-08,SKU0168,86,105,26.0,150
2024-01-15,SKU0168,46,105,26.0,150
2024-01-22,SKU0168,6,190,26.0,150
2024-01-29,SKU0168,88,85,26.0,150
2024-02-05,SKU0168,48,172,26.0,150
2024-02-12,SKU0168,93,87,26.0,150
2024-02-19,SKU0168,53,172,26.0,150
2024-02-26,SKU0168,13,172,26.0,150
2024-03-04,SKU0168,60,171,26.0,150
2024-03-11,SKU0168,20,171,26.0,150
2024-03-18,SKU0168,65,86,26.0,150
2024-03-25,SKU0168,25,171,26.0,150
2024-04-01,SKU0168,71,85,26.0,150
2024-04-08,SKU0168,31,171,26.0,150
2024-04-15,SKU0168,77,86,26.0,150
2024-04-22,SKU0168,37,172,26.0,150
2024-04-29,SKU0168,83,86,26.0,150
2024-05-06,SKU0168,43,171,26.0,150
2024-05-13,SKU0168,3,171,26.0,150
2024-05-20,SKU0168,49,171,26.0,150
2024-05-27,SKU0168,9,171,26.0,150
2024-06-03,SKU0168,54,171,26.0,150
2024-06-10,SKU0168,14,171,26.0,150
2024-06-17,SKU0168,60,171,26.0,150
2024-06-24,SKU0168,20,171,26.0,150
2024-07-01,SKU0168,65,86,26.0,150
2024-07-08,SKU0168,25,172,26.0,150
2024-07-15,SKU0168,71,86,26.0,150
2024-07-22,SKU0168,31,171,26.0,150
2024-07-29,SKU0168,77,85,26.0,150
2024-08-05,SKU0168,37,171,26.0,150
2024-08-12,SKU0168,83,86,26.0,150
2024-08-19,SKU0168,43,171,26.0,150
2024-08-26,SKU0168,3,171,26.0,150
2024-09-02,SKU0168,49,177,26.0,150
2024-09-09,SKU0168,9,177,26.0,150
2024-09-16,SKU0168,54,92,26.0,150
2024-09-23,SKU0168,14,183,26.0,150
2024-09-30,SKU0168,69,91,26.0,150
2024-10-07,SKU0168,29,185,26.0,150
2024-10-14,SKU0168,80,94,26.0,150
2024-10-21,SKU0168,40,179,26.0,150
2024-10-28,SKU0168,0,179,26.0,150
2024-11-04,SKU0168,60,171,26.0,150
2024-11-11,SKU0168,20,171,26.0,150
2024-11-18,SKU0168,65,86,26.0,150
2024-11-25,SKU0168,25,172,26.0,150
2024-12-02,SKU0168,71,86,26.0,150
2024-12-09,SKU0168,31,171,26.0,150
2024-12-16,SKU0168,77,85,26.0,150
2024-12-23,SKU0168,37,171,26.0,150
2024-12-30,SKU0168,82,86,26.0,150
2025-01-06,SKU0168,42,172,26.0,150
2025-01-13,SKU0168,2,172,26.0,150
2025-01-20,SKU0168,48,171,26.0,150
2025-01-27,SKU0168,8,171,26.0,150
2025-02-03,SKU0168,55,171,26.0,150
2025-02-10,SKU0168,15,171,26.0,150
2025-02-17,SKU0168,60,171,26.0,150
2025-02-24,SKU0168,20,171,26.0,150
2025-03-03,SKU0168,66,85,26.0,150
2025-03-10,SKU0168,26,177,26.0,150
2025-03-17,SKU0168,71,92,26.0,150
2025-03-24,SKU0168,31,176,26.0,150
2025-03-31,SKU0168,89,84,26.0,150
2025-04-07,SKU0168,61,166,26.0,150
2025-04-14,SKU0168,17,166,26.0,150
2025-04-21,SKU0168,65,166,26.0,150
2025-04-28,SKU0168,28,166,26.0,150
2025-05-05,SKU0168,88,84,26.0,150
2025-05-12,SKU0168,58,167,26.0,150
2025-05-19,SKU0168,108,83,26.0,150
2025-05-26,SKU0168,66,165,26.0,150
2025-06-02,SKU0168,36,165,26.0,150
2025-06-09,SKU0168,83,82,26.0,150
2025-06-16,SKU0168,51,165,26.0,150
2025-06-23,SKU0168,103,83,26.0,150
2025-06-30,SKU0168,65,166,26.0,150
2025-07-07,SKU0168,39,166,26.0,150
2025-07-14,SKU0168,92,83,26.0,150
2025-07-21,SKU0168,59,172,26.0,150
2025-07-28,SKU0168,111,89,26.0,150
2025-08-04,SKU0168,69,89,26.0,150
2025-08-11,SKU0168,7,181,26.0,150
2025-08-18,SKU0168,75,92,26.0,150
2025-08-25,SKU0168,38,176,26.0,150
2025-09-01,SKU0168,93,84,26.0,150
2025-09-08,SKU0168,59,167,26.0,150
2025-09-15,SKU0168,28,167,26.0,150
2025-09-22,SKU0168,67,83,26.0,150
2025-09-29,SKU0168,37,168,26.0,150
2025-10-06,SKU0168,85,85,26.0,150
2025-10-13,SKU0168,47,179,26.0,150
2025-10-20,SKU0168,57,94,26.0,150
2025-10-27,SKU0168,0,185,26.0,150
2025-11-03,SKU0168,0,185,26.0,150
2025-11-10,SKU0168,62,91,26.0,150
2025-11-17,SKU0168,113,82,26.0,150
2025-11-24,SKU0168,69,82,26.0,150
2025-12-01,SKU0168,0,172,26.0,150
2025-12-08,SKU0168,72,90,26.0,150
2025-12-15,SKU0168,34,173,26.0,150
2025-12-22,SKU0168,73,83,26.0,150
2025-12-29,SKU0168,31,168,26.0,150
2024-01-01,SKU0169,290,0,16.0,236
2024-01-08,SKU0169,119,259,16.0,236
2024-01-15,SKU0169,0,259,16.0,236
2024-01-22,SKU0169,235,192,16.0,236
2024-01-29,SKU0169,64,192,16.0,236
2024-02-05,SKU0169,0,387,16.0,236
2024-02-12,SKU0169,46,195,16.0,236
2024-02-19,SKU0169,73,210,16.0,236
2024-02-26,SKU0169,0,427,16.0,236
2024-03-04,SKU0169,88,217,16.0,236
2024-03-11,SKU0169,144,210,16.0,236
2024-03-18,SKU0169,0,405,16.0,236
2024-03-25,SKU0169,161,195,16.0,236
2024-04-01,SKU0169,186,241,16.0,236
2024-04-08,SKU0169,15,241,16.0,236
2024-04-15,SKU0169,0,241,16.0,236
2024-04-22,SKU0169,95,210,16.0,236
2024-04-29,SKU0169,0,405,16.0,236
2024-05-06,SKU0169,113,195,16.0,236
2024-05-13,SKU0169,137,192,16.0,236
2024-05-20,SKU0169,0,387,16.0,236
2024-05-27,SKU0169,119,195,16.0,236
2024-06-03,SKU0169,146,210,16.0,236
2024-06-10,SKU0169,0,402,16.0,236
2024-06-17,SKU0169,161,192,16.0,236
2024-06-24,SKU0169,183,195,16.0,236
2024-07-01,SKU0169,28,195,16.0,236
2024-07-08,SKU0169,191,214,16.0,236
2024-07-15,SKU0169,41,214,16.0,236
2024-07-22,SKU0169,105,192,16.0,236
2024-07-29,SKU0169,0,391,16.0,236
2024-08-05,SKU0169,27,400,16.0,236
2024-08-12,SKU0169,174,201,16.0,236
2024-08-19,SKU0169,53,201,16.0,236
2024-08-26,SKU0169,131,203,16.0,236
2024-09-02,SKU0169,32,395,16.0,236
2024-09-09,SKU0169,133,192,16.0,236
2024-09-16,SKU0169,19,408,16.0,236
2024-09-23,SKU0169,70,216,16.0,236
2024-09-30,SKU0169,0,427,16.0,236
2024-10-07,SKU0169,65,211,16.0,236
2024-10-14,SKU0169,0,424,16.0,236
2024-10-21,SKU0169,0,427,16.0,236
2024-10-28,SKU0169,125,214,16.0,236
2024-11-04,SKU0169,0,419,16.0,236
2024-11-11,SKU0169,33,205,16.0,236
2024-11-18,SKU0169,157,216,16.0,236
2024-11-25,SKU0169,0,427,16.0,236
2024-12-02,SKU0169,0,427,16.0,236
2024-12-09,SKU0169,0,427,16.0,236
2024-12-16,SKU0169,0,427,16.0,236
2024-12-23,SKU0169,0,427,16.0,236
2024-12-30,SKU0169,0,427,16.0,236
2025-01-06,SKU0169,0,427,16.0,236
2025-01-13,SKU0169,0,412,16.0,236
2025-01-20,SKU0169,0,412,16.0,236
2025-01-27,SKU0169,243,0,16.0,236
2025-02-03,SKU0169,43,233,16.0,236
2025-02-10,SKU0169,0,427,16.0,236
2025-02-17,SKU0169,126,194,16.0,236
2025-02-24,SKU0169,152,196,16.0,236
2025-03-03,SKU0169,0,427,16.0,236
2025-03-10,SKU0169,152,231,16.0,236
2025-03-17,SKU0169,0,427,16.0,236
2025-03-24,SKU0169,92,196,16.0,236
2025-03-31,SKU0169,0,402,16.0,236
2025-04-07,SKU0169,39,206,16.0,236
2025-04-14,SKU0169,141,214,16.0,236
2025-04-21,SKU0169,0,413,16.0,236
2025-04-28,SKU0169,113,199,16.0,236
2025-05-05,SKU0169,0,396,16.0,236
2025-05-12,SKU0169,62,197,16.0,236
2025-05-19,SKU0169,176,208,16.0,236
2025-05-26,SKU0169,0,208,16.0,236
2025-06-02,SKU0169,110,219,16.0,236
2025-06-09,SKU0169,0,413,16.0,236
2025-06-16,SKU0169,109,194,16.0,236
2025-06-23,SKU0169,184,197,16.0,236
2025-06-30,SKU0169,32,197,16.0,236
2025-07-07,SKU0169,156,230,16.0,236
2025-07-14,SKU0169,23,230,16.0,236
2025-07-21,SKU0169,166,197,16.0,236
2025-07-28,SKU0169,45,197,16.0,236
2025-08-04,SKU0169,55,226,16.0,236
2025-08-11,SKU0169,0,427,16.0,236
2025-08-18,SKU0169,149,201,16.0,236
2025-08-25,SKU0169,192,206,16.0,236
2025-09-01,SKU0169,49,206,16.0,236
2025-09-08,SKU0169,206,202,16.0,236
2025-09-15,SKU0169,59,202,16.0,236
2025-09-22,SKU0169,137,235,16.0,236
2025-09-29,SKU0169,0,427,16.0,236
2025-10-06,SKU0169,173,192,16.0,236
2025-10-13,SKU0169,4,401,16.0,236
2025-10-20,SKU0169,0,427,16.0,236
2025-10-27,SKU0169,0,427,16.0,236
2025-11-03,SKU0169,61,218,16.0,236
2025-11-10,SKU0169,123,205,16.0,236
2025-11-17,SKU0169,0,408,16.0,236
2025-11-24,SKU0169,116,203,16.0,236
2025-12-01,SKU0169,163,219,16.0,236
2025-12-08,SKU0169,0,427,16.0,236
2025-12-15,SKU0169,126,208,16.0,236
2025-12-22,SKU0169,0,402,16.0,236
2025-12-29,SKU0169,75,194,16.0,236
2024-01-01,SKU0170,192,0,22.0,129
2024-01-08,SKU0170,111,86,22.0,129
2024-01-15,SKU0170,30,166,22.0,129
2024-01-22,SKU0170,0,166,22.0,129
2024-01-29,SKU0170,74,80,22.0,129
2024-02-05,SKU0170,74,100,22.0,129
2024-02-12,SKU0170,0,192,22.0,129
2024-02-19,SKU0170,0,192,22.0,129
2024-02-26,SKU0170,66,92,22.0,129
2024-03-04,SKU0170,77,85,22.0,129
2024-03-11,SKU0170,0,177,22.0,129
2024-03-18,SKU0170,0,177,22.0,129
2024-03-25,SKU0170,39,92,22.0,129
2024-04-01,SKU0170,58,88,22.0,129
2024-04-08,SKU0170,0,174,22.0,129
2024-04-15,SKU0170,0,174,22.0,129
2024-04-22,SKU0170,19,166,22.0,129
2024-04-29,SKU0170,28,168,22.0,129
2024-05-06,SKU0170,0,168,22.0,129
2024-05-13,SKU0170,57,88,22.0,129
2024-05-20,SKU0170,76,86,22.0,129
2024-05-27,SKU0170,0,166,22.0,129
2024-06-03,SKU0170,0,166,22.0,129
2024-06-10,SKU0170,28,168,22.0,129
2024-06-17,SKU0170,34,88,22.0,129
2024-06-24,SKU0170,0,186,22.0,129
2024-07-01,SKU0170,76,98,22.0,129
2024-07-08,SKU0170,0,178,22.0,129
2024-07-15,SKU0170,29,168,22.0,129
2024-07-22,SKU0170,0,168,22.0,129
2024-07-29,SKU0170,46,88,22.0,129
2024-08-05,SKU0170,72,86,22.0,129
2024-08-12,SKU0170,0,172,22.0,129
2024-08-19,SKU0170,0,172,22.0,129
2024-08-26,SKU0170,19,181,22.0,129
2024-09-02,SKU0170,77,95,22.0,129
2024-09-09,SKU0170,2,180,22.0,129
2024-09-16,SKU0170,88,85,22.0,129
2024-09-23,SKU0170,25,165,22.0,129
2024-09-30,SKU0170,72,80,22.0,129
2024-10-07,SKU0170,0,175,22.0,129
2024-10-14,SKU0170,36,95,22.0,129
2024-10-21,SKU0170,0,189,22.0,129
2024-10-28,SKU0170,48,94,22.0,129
2024-11-04,SKU0170,0,191,22.0,129
2024-11-11,SKU0170,38,97,22.0,129
2024-11-18,SKU0170,0,181,22.0,129
2024-11-25,SKU0170,23,185,22.0,129
2024-12-02,SKU0170,0,185,22.0,129
2024-12-09,SKU0170,12,186,22.0,129
2024-12-16,SKU0170,0,186,22.0,129
2024-12-23,SKU0170,0,174,22.0,129
2024-12-30,SKU0170,75,89,22.0,129
2025-01-06,SKU0170,0,170,22.0,129
2025-01-13,SKU0170,46,162,22.0,129
2025-01-20,SKU0170,0,162,22.0,129
2025-01-27,SKU0170,24,173,22.0,129
2025-02-03,SKU0170,78,92,22.0,129
2025-02-10,SKU0170,0,192,22.0,129
2025-02-17,SKU0170,76,100,22.0,129
2025-02-24,SKU0170,0,189,22.0,129
2025-03-03,SKU0170,78,89,22.0,129
2025-03-10,SKU0170,34,172,22.0,129
2025-03-17,SKU0170,76,83,22.0,129
2025-03-24,SKU0170,14,194,22.0,129
2025-03-31,SKU0170,67,111,22.0,129
2025-04-07,SKU0170,18,111,22.0,129
2025-04-14,SKU0170,108,85,22.0,129
2025-04-21,SKU0170,45,85,22.0,129
2025-04-28,SKU0170,0,183,22.0,129
2025-05-05,SKU0170,33,98,22.0,129
2025-05-12,SKU0170,0,182,22.0,129
2025-05-19,SKU0170,57,84,22.0,129
2025-05-26,SKU0170,0,164,22.0,129
2025-06-02,SKU0170,27,168,22.0,129
2025-06-09,SKU0170,0,168,22.0,129
2025-06-16,SKU0170,40,168,22.0,129
2025-06-23,SKU0170,62,80,22.0,129
2025-06-30,SKU0170,0,169,22.0,129
2025-07-07,SKU0170,77,89,22.0,129
2025-07-14,SKU0170,20,174,22.0,129
2025-07-21,SKU0170,70,85,22.0,129
2025-07-28,SKU0170,7,175,22.0,129
2025-08-04,SKU0170,47,90,22.0,129
2025-08-11,SKU0170,0,204,22.0,129
2025-08-18,SKU0170,67,114,22.0,129
2025-08-25,SKU0170,3,199,22.0,129
2025-09-01,SKU0170,82,85,22.0,129
2025-09-08,SKU0170,12,167,22.0,129
2025-09-15,SKU0170,78,82,22.0,129
2025-09-22,SKU0170,0,166,22.0,129
2025-09-29,SKU0170,54,84,22.0,129
2025-10-06,SKU0170,0,172,22.0,129
2025-10-13,SKU0170,5,169,22.0,129
2025-10-20,SKU0170,0,169,22.0,129
2025-10-27,SKU0170,33,165,22.0,129
2025-11-03,SKU0170,65,84,22.0,129
2025-11-10,SKU0170,0,166,22.0,129
2025-11-17,SKU0170,56,82,22.0,129
2025-11-24,SKU0170,0,168,22.0,129
2025-12-01,SKU0170,0,172,22.0,129
2025-12-08,SKU0170,0,172,22.0,129
2025-12-15,SKU0170,17,178,22.0,129
2025-12-22,SKU0170,65,92,22.0,129
2025-12-29,SKU0170,0,191,22.0,129
2024-01-01,SKU0171,1092,0,28.0,1013
2024-01-08,SKU0171,934,526,28.0,1013
2024-01-15,SKU0171,776,526,28.0,1013
2024-01-22,SKU0171,618,526,28.0,1013
2024-01-29,SKU0171,460,1045,28.0,1013
2024-02-05,SKU0171,828,519,28.0,1013
2024-02-12,SKU0171,670,519,28.0,1013
2024-02-19,SKU0171,512,519,28.0,1013
2024-02-26,SKU0171,873,519,28.0,1013
2024-03-04,SKU0171,715,519,28.0,1013
2024-03-11,SKU0171,557,519,28.0,1013
2024-03-18,SKU0171,399,1038,28.0,1013
2024-03-25,SKU0171,760,519,28.0,1013
2024-04-01,SKU0171,602,519,28.0,1013
2024-04-08,SKU0171,444,1039,28.0,1013
2024-04-15,SKU0171,805,520,28.0,1013
2024-04-22,SKU0171,647,520,28.0,1013
2024-04-29,SKU0171,489,1039,28.0,1013
2024-05-06,SKU0171,869,519,28.0,1013
2024-05-13,SKU0171,721,519,28.0,1013
2024-05-20,SKU0171,583,519,28.0,1013
2024-05-27,SKU0171,978,519,28.0,1013
2024-06-03,SKU0171,862,519,28.0,1013
2024-06-10,SKU0171,716,519,28.0,1013
2024-06-17,SKU0171,558,519,28.0,1013
2024-06-24,SKU0171,987,522,28.0,1013
2024-07-01,SKU0171,886,522,28.0,1013
2024-07-08,SKU0171,768,522,28.0,1013
2024-07-15,SKU0171,635,522,28.0,1013
2024-07-22,SKU0171,1049,0,28.0,1013
2024-07-29,SKU0171,951,519,28.0,1013
2024-08-05,SKU0171,765,519,28.0,1013
2024-08-12,SKU0171,579,519,28.0,1013
2024-08-19,SKU0171,454,1048,28.0,1013
2024-08-26,SKU0171,858,529,28.0,1013
2024-09-02,SKU0171,730,529,28.0,1013
2024-09-09,SKU0171,603,529,28.0,1013
2024-09-16,SKU0171,968,542,28.0,1013
2024-09-23,SKU0171,821,542,28.0,1013
2024-09-30,SKU0171,699,542,28.0,1013
2024-10-07,SKU0171,527,542,28.0,1013
2024-10-14,SKU0171,847,529,28.0,1013
2024-10-21,SKU0171,583,529,28.0,1013
2024-10-28,SKU0171,358,1062,28.0,1013
2024-11-04,SKU0171,152,1062,28.0,1013
2024-11-11,SKU0171,527,533,28.0,1013
2024-11-18,SKU0171,365,1060,28.0,1013
2024-11-25,SKU0171,699,527,28.0,1013
2024-12-02,SKU0171,410,1081,28.0,1013
2024-12-09,SKU0171,197,1081,28.0,1013
2024-12-16,SKU0171,514,554,28.0,1013
2024-12-23,SKU0171,231,1104,28.0,1013
2024-12-30,SKU0171,568,550,28.0,1013
2025-01-06,SKU0171,309,1088,28.0,1013
2025-01-13,SKU0171,88,1088,28.0,1013
2025-01-20,SKU0171,432,1096,28.0,1013
2025-01-27,SKU0171,247,1096,28.0,1013
2025-02-03,SKU0171,588,558,28.0,1013
2025-02-10,SKU0171,455,558,28.0,1013
2025-02-17,SKU0171,849,586,28.0,1013
2025-02-24,SKU0171,715,586,28.0,1013
2025-03-03,SKU0171,578,586,28.0,1013
2025-03-10,SKU0171,469,586,28.0,1013
2025-03-17,SKU0171,903,550,28.0,1013
2025-03-24,SKU0171,765,550,28.0,1013
2025-03-31,SKU0171,636,550,28.0,1013
2025-04-07,SKU0171,505,550,28.0,1013
2025-04-14,SKU0171,930,528,28.0,1013
2025-04-21,SKU0171,802,528,28.0,1013
2025-04-28,SKU0171,656,528,28.0,1013
2025-05-05,SKU0171,531,528,28.0,1013
2025-05-12,SKU0171,956,546,28.0,1013
2025-05-19,SKU0171,831,546,28.0,1013
2025-05-26,SKU0171,717,546,28.0,1013
2025-06-02,SKU0171,597,546,28.0,1013
2025-06-09,SKU0171,1046,0,28.0,1013
2025-06-16,SKU0171,948,533,28.0,1013
2025-06-23,SKU0171,814,533,28.0,1013
2025-06-30,SKU0171,698,533,28.0,1013
2025-07-07,SKU0171,585,533,28.0,1013
2025-07-14,SKU0171,1014,0,28.0,1013
2025-07-21,SKU0171,863,528,28.0,1013
2025-07-28,SKU0171,747,528,28.0,1013
2025-08-04,SKU0171,532,528,28.0,1013
2025-08-11,SKU0171,297,1133,28.0,1013
2025-08-18,SKU0171,671,605,28.0,1013
2025-08-25,SKU0171,554,605,28.0,1013
2025-09-01,SKU0171,425,605,28.0,1013
2025-09-08,SKU0171,923,532,28.0,1013
2025-09-15,SKU0171,808,532,28.0,1013
2025-09-22,SKU0171,705,532,28.0,1013
2025-09-29,SKU0171,585,532,28.0,1013
2025-10-06,SKU0171,974,554,28.0,1013
2025-10-13,SKU0171,805,554,28.0,1013
2025-10-20,SKU0171,513,554,28.0,1013
2025-10-27,SKU0171,297,1087,28.0,1013
2025-11-03,SKU0171,687,533,28.0,1013
2025-11-10,SKU0171,535,533,28.0,1013
2025-11-17,SKU0171,361,1068,28.0,1013
2025-11-24,SKU0171,748,535,28.0,1013
2025-12-01,SKU0171,489,535,28.0,1013
2025-12-08,SKU0171,253,1078,28.0,1013
2025-12-15,SKU0171,631,543,28.0,1013
2025-12-22,SKU0171,466,543,28.0,1013
2025-12-29,SKU0171,295,1092,28.0,1013
2024-01-01,SKU0172,85,0,14.0,71
2024-01-08,SKU0172,5,96,14.0,71
2024-01-15,SKU0172,0,96,14.0,71
2024-01-22,SKU0172,51,0,14.0,71
2024-01-29,SKU0172,0,0,14.0,71
2024-02-05,SKU0172,0,135,14.0,71
2024-02-12,SKU0172,0,135,14.0,71
2024-02-19,SKU0172,56,79,14.0,71
2024-02-26,SKU0172,0,79,14.0,71
2024-03-04,SKU0172,68,67,14.0,71
2024-03-11,SKU0172,0,67,14.0,71
2024-03-18,SKU0172,56,68,14.0,71
2024-03-25,SKU0172,0,68,14.0,71
2024-04-01,SKU0172,45,67,14.0,71
2024-04-08,SKU0172,0,135,14.0,71
2024-04-15,SKU0172,22,68,14.0,71
2024-04-22,SKU0172,34,67,14.0,71
2024-04-29,SKU0172,0,67,14.0,71
2024-05-06,SKU0172,10,113,14.0,71
2024-05-13,SKU0172,0,113,14.0,71
2024-05-20,SKU0172,90,0,14.0,71
2024-05-27,SKU0172,11,101,14.0,71
2024-06-03,SKU0172,0,101,14.0,71
2024-06-10,SKU0172,67,0,14.0,71
2024-06-17,SKU0172,0,79,14.0,71
2024-06-24,SKU0172,0,79,14.0,71
2024-07-01,SKU0172,0,79,14.0,71
2024-07-08,SKU0172,0,79,14.0,71
2024-07-15,SKU0172,11,113,14.0,71
2024-07-22,SKU0172,0,113,14.0,71
2024-07-29,SKU0172,90,0,14.0,71
2024-08-05,SKU0172,11,113,14.0,71
2024-08-12,SKU0172,0,113,14.0,71
2024-08-19,SKU0172,90,0,14.0,71
2024-08-26,SKU0172,11,0,14.0,71
2024-09-02,SKU0172,0,135,14.0,71
2024-09-09,SKU0172,0,135,14.0,71
2024-09-16,SKU0172,101,0,14.0,71
2024-09-23,SKU0172,22,79,14.0,71
2024-09-30,SKU0172,0,79,14.0,71
2024-10-07,SKU0172,34,67,14.0,71
2024-10-14,SKU0172,0,135,14.0,71
2024-10-21,SKU0172,22,68,14.0,71
2024-10-28,SKU0172,45,90,14.0,71
2024-11-04,SKU0172,0,90,14.0,71
2024-11-11,SKU0172,79,0,14.0,71
2024-11-18,SKU0172,0,0,14.0,71
2024-11-25,SKU0172,0,0,14.0,71
2024-12-02,SKU0172,0,135,14.0,71
2024-12-09,SKU0172,0,135,14.0,71
2024-12-16,SKU0172,112,0,14.0,71
2024-12-23,SKU0172,33,0,14.0,71
2024-12-30,SKU0172,0,135,14.0,71
2025-01-06,SKU0172,0,135,14.0,71
2025-01-13,SKU0172,78,0,14.0,71
2025-01-20,SKU0172,0,91,14.0,71
2025-01-27,SKU0172,0,91,14.0,71
2025-02-03,SKU0172,34,67,14.0,71
2025-02-10,SKU0172,0,67,14.0,71
2025-02-17,SKU0172,22,79,14.0,71
2025-02-24,SKU0172,0,79,14.0,71
2025-03-03,SKU0172,34,67,14.0,71
2025-03-10,SKU0172,0,135,14.0,71
2025-03-17,SKU0172,19,68,14.0,71
2025-03-24,SKU0172,15,0,14.0,71
2025-03-31,SKU0172,0,127,14.0,71
2025-04-07,SKU0172,0,127,14.0,71
2025-04-14,SKU0172,48,0,14.0,71
2025-04-21,SKU0172,6,106,14.0,71
2025-04-28,SKU0172,0,106,14.0,71
2025-05-05,SKU0172,50,85,14.0,71
2025-05-12,SKU0172,0,85,14.0,71
2025-05-19,SKU0172,75,0,14.0,71
2025-05-26,SKU0172,5,104,14.0,71
2025-06-02,SKU0172,0,104,14.0,71
2025-06-09,SKU0172,60,0,14.0,71
2025-06-16,SKU0172,0,96,14.0,71
2025-06-23,SKU0172,0,96,14.0,71
2025-06-30,SKU0172,39,90,14.0,71
2025-07-07,SKU0172,0,90,14.0,71
2025-07-14,SKU0172,69,0,14.0,71
2025-07-21,SKU0172,0,79,14.0,71
2025-07-28,SKU0172,0,79,14.0,71
2025-08-04,SKU0172,2,72,14.0,71
2025-08-11,SKU0172,0,72,14.0,71
2025-08-18,SKU0172,26,0,14.0,71
2025-08-25,SKU0172,0,118,14.0,71
2025-09-01,SKU0172,0,118,14.0,71
2025-09-08,SKU0172,50,85,14.0,71
2025-09-15,SKU0172,0,85,14.0,71
2025-09-22,SKU0172,81,0,14.0,71
2025-09-29,SKU0172,23,65,14.0,71
2025-10-06,SKU0172,0,135,14.0,71
2025-10-13,SKU0172,0,135,14.0,71
2025-10-20,SKU0172,0,65,14.0,71
2025-10-27,SKU0172,46,70,14.0,71
2025-11-03,SKU0172,0,135,14.0,71
2025-11-10,SKU0172,0,135,14.0,71
2025-11-17,SKU0172,58,70,14.0,71
2025-11-24,SKU0172,42,0,14.0,71
2025-12-01,SKU0172,0,119,14.0,71
2025-12-08,SKU0172,0,119,14.0,71
2025-12-15,SKU0172,46,74,14.0,71
2025-12-22,SKU0172,0,74,14.0,71
2025-12-29,SKU0172,52,79,14.0,71
2024-01-01,SKU0173,133,116,23.0,156
2024-01-08,SKU0173,99,116,23.0,156
2024-01-15,SKU0173,65,116,23.0,156
2024-01-22,SKU0173,31,116,23.0,156
2024-01-29,SKU0173,113,107,23.0,156
2024-02-05,SKU0173,79,107,23.0,156
2024-02-12,SKU0173,45,204,23.0,156
2024-02-19,SKU0173,118,97,23.0,156
2024-02-26,SKU0173,84,97,23.0,156
2024-03-04,SKU0173,50,199,23.0,156
2024-03-11,SKU0173,113,102,23.0,156
2024-03-18,SKU0173,79,102,23.0,156
2024-03-25,SKU0173,45,199,23.0,156
2024-04-01,SKU0173,113,97,23.0,156
2024-04-08,SKU0173,79,97,23.0,156
2024-04-15,SKU0173,45,195,23.0,156
2024-04-22,SKU0173,108,98,23.0,156
2024-04-29,SKU0173,74,98,23.0,156
2024-05-06,SKU0173,138,107,23.0,156
